---START---
-255.00, 6.24, 177.21, -46.64, -7.07, 115.05, -9.40, 3.96, 
-245.00, 4.83, 164.89, -36.95, -6.99, 112.63, -9.56, 3.96, 
-235.00, 5.09, 162.77, -36.74, -6.92, 110.19, -9.72, 3.96, 
-225.00, 4.73, 160.46, -37.31, -6.84, 107.73, -9.88, 3.95, 
-215.00, 4.88, 157.94, -37.59, -6.77, 105.26, -10.04, 3.97, 
-205.00, 4.83, 155.11, -37.21, -6.69, 102.78, -10.21, 3.97, 
-195.00, 5.52, 152.76, -38.02, -6.61, 100.28, -10.37, 3.97, 
-185.00, 5.69, 150.18, -37.72, -6.53, 97.77, -10.54, 3.97, 
-175.00, 5.27, 147.84, -38.69, -6.45, 95.25, -10.71, 3.97, 
-165.00, 5.23, 145.98, -38.32, -6.37, 92.72, -10.88, 3.98, 
-155.00, 5.33, 143.80, -38.87, -6.29, 90.18, -11.05, 3.98, 
-145.00, 5.48, 141.38, -38.82, -6.21, 87.62, -11.22, 3.98, 
-135.00, 5.19, 137.92, -38.59, -6.12, 85.06, -11.39, 3.98, 
-125.00, 5.27, 136.39, -39.34, -6.04, 82.48, -11.57, 3.99, 
-115.00, 5.35, 134.14, -39.52, -5.95, 79.90, -11.74, 3.99, 
-105.00, 4.88, 130.88, -38.98, -5.87, 77.31, -11.92, 3.98, 
-95.00, 5.02, 128.62, -38.88, -5.78, 74.71, -12.10, 3.99, 
-85.00, 5.42, 126.77, -38.34, -5.70, 72.11, -12.28, 3.99, 
-75.00, 5.79, 122.91, -39.20, -5.61, 69.50, -12.46, 3.99, 
-65.00, 5.51, 120.69, -39.11, -5.53, 66.88, -12.64, 3.99, 
-55.00, 5.42, 117.97, -39.92, -5.44, 64.25, -12.83, 3.99, 
-45.00, 5.50, 115.73, -40.01, -5.35, 61.63, -13.01, 3.99, 
-35.00, 5.38, 112.54, -39.80, -5.26, 58.99, -13.20, 3.99, 
-25.00, 5.32, 110.01, -40.90, -5.18, 56.36, -13.38, 3.99, 
-15.00, 5.76, 108.44, -40.75, -5.09, 53.72, -13.57, 4.00, 
-5.00, 5.51, 105.86, -41.07, -5.00, 51.07, -13.76, 3.99, 
5.00, 5.19, 103.48, -41.23, -4.91, 48.43, -13.95, 4.00, 
15.00, 5.53, 100.89, -40.96, -4.82, 45.78, -14.14, 4.00, 
25.00, 6.06, 98.47, -41.28, -4.73, 43.13, -14.34, 4.00, 
35.00, 5.98, 95.83, -42.06, -4.65, 40.49, -14.53, 4.00, 
45.00, 5.83, 93.71, -42.25, -4.56, 37.84, -14.73, 4.00, 
55.00, 6.28, 91.80, -41.97, -4.47, 35.19, -14.92, 3.99, 
65.00, 6.21, 89.28, -42.56, -4.38, 32.54, -15.12, 3.99, 
75.00, 6.36, 86.62, -42.76, -4.29, 29.90, -15.32, 3.99, 
85.00, 6.21, 82.72, -43.09, -4.21, 27.25, -15.52, 3.99, 
95.00, 6.13, 80.95, -42.48, -4.12, 24.61, -15.72, 3.99, 
105.00, 6.41, 77.45, -42.80, -4.03, 21.97, -15.92, 3.99, 
115.00, 6.21, 75.00, -43.15, -3.94, 19.34, -16.13, 3.98, 
125.00, 6.39, 73.17, -42.89, -3.86, 16.71, -16.33, 3.99, 
135.00, 6.36, 71.85, -43.12, -3.77, 14.09, -16.54, 3.98, 
145.00, 7.06, 69.86, -43.28, -3.69, 11.47, -16.74, 3.98, 
155.00, 6.73, 66.62, -43.48, -3.60, 8.86, -16.95, 3.98, 
165.00, 7.06, 64.24, -42.99, -3.52, 6.25, -17.16, 3.98, 
175.00, 6.52, 62.14, -43.75, -3.43, 3.65, -17.37, 3.97, 
185.00, 6.55, 59.41, -44.04, -3.35, 1.06, -17.58, 3.97, 
195.00, 6.97, 57.06, -43.38, -3.27, -1.53, -17.79, 3.97, 
205.00, 6.90, 54.78, -43.79, -3.18, -4.10, -18.01, 3.97, 
215.00, 6.67, 52.72, -44.66, -3.10, -6.67, -18.22, 3.97, 
225.00, 6.93, 49.62, -43.99, -3.02, -9.22, -18.44, 3.97, 
235.00, 6.98, 46.95, -44.29, -2.94, -11.77, -18.66, 3.96, 
245.00, 7.18, 44.98, -44.42, -2.86, -14.30, -18.87, 3.96, 
255.00, 6.98, 42.67, -45.34, -2.79, -16.83, -19.09, 3.96, 
