---START---
-18.81, 32.34, 25.25, 23.04, 0.20, 0.30, 0.10, 4.20, 
14.18, 34.39, 27.43, 20.33, 0.20, 0.30, 0.10, 4.20, 
-15.40, 29.19, 28.00, 21.22, 0.20, 0.30, 0.10, 4.18, 
-65.26, 30.05, 25.91, 15.50, 0.20, 0.30, 0.11, 4.20, 
-20.33, 31.21, 26.96, 19.57, 0.21, 0.30, 0.11, 4.18, 
-45.46, 32.61, 30.42, 19.08, 0.21, 0.31, 0.11, 4.20, 
-10.26, 32.43, 26.57, 20.01, 0.21, 0.31, 0.11, 4.20, 
-3.97, 41.26, 25.54, 14.92, 0.21, 0.31, 0.11, 4.17, 
-50.49, 30.27, 28.52, 15.19, 0.21, 0.31, 0.11, 4.20, 
-62.97, 32.32, 25.24, 19.73, 0.21, 0.31, 0.11, 4.20, 
-53.82, 35.33, 21.59, 19.76, 0.21, 0.31, 0.12, 4.20, 
-19.95, 33.80, 23.46, 13.33, 0.21, 0.31, 0.12, 4.19, 
-42.77, 35.54, 19.99, 16.66, 0.22, 0.31, 0.12, 4.20, 
-38.82, 33.51, 25.73, 13.02, 0.22, 0.31, 0.12, 4.20, 
-72.43, 39.65, 24.97, 11.51, 0.22, 0.31, 0.12, 4.18, 
-27.44, 35.68, 28.15, 19.94, 0.22, 0.31, 0.12, 4.20, 
-42.84, 37.41, 23.38, 12.27, 0.22, 0.31, 0.12, 4.17, 
-57.03, 34.68, 23.98, 13.49, 0.22, 0.31, 0.12, 4.18, 
-35.77, 34.64, 26.01, 7.76, 0.22, 0.31, 0.12, 4.17, 
-41.24, 36.68, 24.47, 7.15, 0.22, 0.31, 0.12, 4.20, 
-34.80, 39.54, 24.02, 6.74, 0.22, 0.31, 0.12, 4.20, 
-80.21, 40.03, 21.92, 11.66, 0.23, 0.31, 0.12, 4.20, 
-28.63, 38.35, 23.39, 7.15, 0.23, 0.31, 0.13, 4.19, 
-53.67, 37.03, 24.97, 2.43, 0.23, 0.31, 0.13, 4.20, 
-58.67, 39.20, 22.10, 4.56, 0.23, 0.31, 0.13, 4.20, 
-33.95, 37.71, 26.91, 2.34, 0.23, 0.31, 0.13, 4.17, 
-34.23, 36.61, 21.00, 0.76, 0.23, 0.31, 0.13, 4.16, 
-60.66, 38.04, 21.46, 2.50, 0.23, 0.31, 0.13, 4.17, 
-31.77, 38.53, 20.06, -0.46, 0.23, 0.31, 0.13, 4.18, 
-60.29, 40.03, 21.11, -2.07, 0.23, 0.31, 0.13, 4.20, 
-34.35, 35.60, 25.38, -1.85, 0.23, 0.30, 0.13, 4.19, 
-42.97, 39.11, 19.88, -0.36, 0.23, 0.30, 0.13, 4.20, 
-46.58, 38.07, 22.24, -7.28, 0.23, 0.30, 0.13, 4.20, 
