---START---
71.00, 5.12, -0.12, 1.13, -0.06, -0.00, 0.00, 4.31, 
202.00, 84.05, -1.70, 19.03, -0.09, -0.01, 0.00, 4.29, 
-199.00, 84.85, -2.02, 27.22, -0.16, -0.01, 0.00, 4.23, 
-116.00, 77.97, -3.13, 60.60, -0.19, -0.01, 0.00, 4.21, 
84.00, 78.40, -2.36, 45.13, -0.27, -0.01, 0.01, 4.27, 
-89.00, 82.44, -2.99, 35.47, -0.33, -0.00, 0.01, 4.28, 
222.00, 78.50, -3.31, 45.49, -0.38, -0.01, 0.01, 4.29, 
-102.00, 84.42, -2.68, 3.58, -0.42, -0.14, -0.16, 4.29, 
244.00, 78.38, -4.56, 21.29, -0.24, 0.08, -0.37, 4.37, 
97.00, 83.89, -8.52, -6.90, -0.20, 0.01, -0.27, 4.31, 
16.00, 77.87, -6.82, 9.18, -0.41, -0.00, -0.60, 4.41, 
78.00, 76.32, -8.23, 22.37, -0.46, -0.01, -0.58, 4.41, 
53.00, 76.99, -9.15, 16.60, -0.51, -0.02, -0.56, 4.42, 
141.00, 75.13, -12.33, 19.83, -0.58, -0.00, -0.56, 4.41, 
14.00, 76.72, -11.55, 11.23, -0.65, 0.02, -0.56, 4.39, 
75.00, 75.08, -13.72, 15.98, -0.71, 0.01, -0.56, 4.38, 
44.00, 75.36, -13.64, 13.47, -0.77, 0.01, -0.55, 4.36, 
-156.00, 74.43, -14.25, 16.18, -0.83, 0.02, -0.55, 4.36, 
72.00, 72.80, -16.14, 19.64, -0.88, -0.04, -0.53, 4.32, 
-213.00, 73.61, -14.39, 14.99, -0.94, -0.05, -0.53, 4.31, 
-204.00, 71.64, -3.19, 44.03, -0.94, -0.10, -0.68, 4.00, 
-216.00, 57.52, -8.82, 61.62, -0.50, 0.06, -0.63, 4.01, 
-232.00, 48.76, -4.33, 70.56, -0.50, 0.06, -0.65, 4.00, 
-190.00, 45.79, -7.77, 73.02, -0.51, 0.07, -0.64, 3.98, 
253.00, 43.24, -10.26, 74.92, -0.54, 0.07, -0.63, 4.01, 
-26.00, 45.14, -17.17, 51.83, -0.69, 0.09, -0.54, 3.98, 
-139.00, 44.20, -16.58, 57.50, -0.73, 0.09, -0.56, 4.07, 
24.00, 40.53, -15.99, 59.37, -0.77, 0.07, -0.56, 4.04, 
163.00, 35.63, -15.53, 57.49, -0.85, 0.07, -0.57, 4.08, 
249.00, 38.29, -11.14, 48.96, -0.91, 0.11, -0.56, 4.03, 
62.00, 34.18, -8.22, 45.28, -1.00, 0.13, -0.56, 3.98, 
-156.00, 33.59, -6.30, 44.74, -1.07, 0.14, -0.55, 4.07, 
207.00, 33.83, -6.15, 44.02, -1.12, 0.14, -0.55, 4.03, 
21.00, 33.49, -5.75, 42.48, -1.18, 0.14, -0.54, 4.01, 
83.00, 33.30, -5.71, 42.61, -1.24, 0.14, -0.54, 4.07, 
-216.00, 33.02, -5.72, 42.91, -1.30, 0.14, -0.54, 4.06, 
-4.00, 32.66, -5.71, 43.14, -1.36, 0.14, -0.54, 4.01, 
-105.00, 32.59, -6.52, 43.13, -1.42, 0.15, -0.54, 4.07, 
-39.00, 32.11, -6.53, 43.42, -1.48, 0.14, -0.54, 4.06, 
-173.00, 32.13, -6.70, 43.52, -1.53, 0.14, -0.54, 4.06, 
122.00, 32.05, -6.74, 43.52, -1.59, 0.15, -0.54, 4.02, 
-211.00, 32.00, -6.74, 43.50, -1.65, 0.15, -0.54, 4.04, 
119.00, 31.92, -6.73, 43.52, -1.71, 0.15, -0.54, 4.00, 
57.00, 31.86, -6.74, 43.50, -1.76, 0.15, -0.54, 4.05, 
109.00, 31.81, -6.75, 43.50, -1.82, 0.15, -0.54, 4.07, 
-229.00, 31.75, -6.76, 43.50, -1.88, 0.15, -0.54, 4.05, 
87.00, 31.69, -6.76, 43.51, -1.94, 0.15, -0.54, 4.00, 
161.00, 31.63, -6.77, 43.49, -1.99, 0.15, -0.54, 4.06, 
192.00, 31.50, -6.64, 43.27, -2.05, 0.15, -0.54, 4.04, 
-61.00, 30.63, -5.71, 33.56, -2.11, 0.14, -0.54, 4.03, 
83.00, 31.25, -10.52, 7.95, -2.17, 0.14, -0.54, 4.07, 
-156.00, 30.98, -27.99, -11.72, -2.22, 0.14, -0.54, 4.06, 
138.00, 39.54, -41.25, 28.60, -2.28, 0.14, -0.54, 4.04, 
-168.00, 35.77, -39.35, 16.57, -2.34, 0.14, -0.54, 4.04, 
163.00, 45.86, -16.76, 50.82, -2.41, 0.14, -0.53, 4.03, 
99.00, 30.93, 4.12, 13.56, -2.44, 0.19, -0.53, 4.04, 
153.00, 23.87, 0.77, -7.30, -2.45, 0.19, -0.55, 4.06, 
-56.00, 32.87, -20.92, 10.10, -2.40, 0.50, -0.50, 4.04, 
184.00, 31.61, -39.21, 16.70, -2.47, 0.13, -0.48, 4.07, 
56.00, 33.67, -41.08, 3.44, -2.33, 0.54, -0.44, 4.03, 
-153.00, 31.67, -26.16, 35.47, -2.57, 0.59, -0.24, 4.07, 
-24.00, 26.04, -1.20, 55.54, -2.74, 0.35, -0.16, 4.04, 
62.00, 30.81, 8.51, 12.58, -1.61, 0.39, -0.30, 4.07, 
5.00, 25.33, -9.51, -5.89, -1.10, 0.37, -0.38, 4.07, 
138.00, 31.27, -33.22, -6.91, -0.94, 0.91, -0.59, 4.08, 
187.00, 33.53, -42.55, -1.74, -1.07, 0.91, -0.56, 4.04, 
241.00, 40.95, -35.78, 9.25, -1.11, 1.59, -0.41, 4.02, 
-195.00, 35.80, -18.37, 68.45, -1.35, 1.30, 0.01, 4.00, 
108.00, 28.27, 3.21, 55.72, -1.49, 1.87, 0.03, 4.02, 
111.00, 14.98, 3.55, -4.15, -1.05, 1.84, -0.00, 4.05, 
-90.00, 24.06, -14.51, 7.38, -0.59, 1.84, -0.09, 4.05, 
-155.00, 30.51, -34.93, 15.14, -0.53, 2.27, -0.17, 4.06, 
86.00, 27.52, -42.82, 25.98, -0.68, 2.00, -0.14, 4.04, 
31.00, 32.05, -35.61, 30.92, -0.60, 2.13, -0.09, 4.06, 
-126.00, 31.60, -18.57, 39.14, -0.70, 2.10, 0.01, 4.07, 
213.00, 28.21, 1.58, 42.77, -0.81, 2.30, 0.05, 4.05, 
-147.00, 38.13, 7.23, 26.80, -0.47, 2.16, -0.01, 4.02, 
-225.00, 32.81, -9.32, 11.55, -0.69, 1.96, -0.08, 4.04, 
119.00, 28.77, -32.52, 13.97, -0.87, 1.67, -0.17, 4.01, 
-95.00, 27.54, -42.14, 28.71, -0.96, 1.48, -0.15, 4.05, 
-68.00, 27.88, -39.47, 46.15, -1.11, 1.50, -0.15, 4.06, 
-70.00, 28.95, -25.13, 52.88, -1.17, 1.52, -0.12, 4.07, 
182.00, 30.03, -4.49, 32.11, -1.08, 1.58, -0.07, 4.07, 
-52.00, 25.84, 6.98, -0.53, -0.46, 1.16, -0.14, 4.03, 
-131.00, 30.42, 0.04, 5.71, -0.32, 1.18, -0.13, 4.07, 
162.00, 28.32, -20.83, -14.55, -0.34, 1.51, -0.31, 4.04, 
-247.00, 35.01, -37.01, -14.40, -0.52, 2.09, -0.32, 4.04, 
184.00, 24.08, -42.24, 47.30, -0.93, 2.22, 0.03, 3.99, 
159.00, 34.18, -34.89, 13.16, -0.04, 2.96, 0.27, 4.03, 
39.00, 33.97, -18.89, 21.58, -0.16, 2.96, 0.35, 4.04, 
-74.00, 31.82, 1.01, 31.47, -0.29, 3.37, 0.37, 4.07, 
182.00, 25.39, 6.83, -3.73, 0.75, 2.87, 0.28, 4.06, 
-224.00, 25.99, -5.66, -5.17, 0.72, 2.75, 0.00, 4.03, 
164.00, 28.36, -26.48, 3.76, 0.65, 2.82, -0.11, 4.00, 
250.00, 34.42, -39.60, -15.02, 0.57, 3.65, -0.27, 4.03, 
-166.00, 36.50, -41.91, -8.60, 0.38, 3.73, -0.23, 3.99, 
162.00, 25.33, -33.57, 55.93, -0.06, 3.89, 0.18, 4.03, 
246.00, 33.68, -16.25, 21.09, 0.28, 4.41, 0.24, 4.03, 
-81.00, 33.77, 1.60, 4.13, 0.64, 4.33, 0.24, 4.00, 
3.00, 32.47, 7.58, 25.54, 0.41, 4.28, 0.22, 4.06, 
-207.00, 34.33, -3.13, 6.77, 0.78, 4.07, 0.25, 4.07, 
-186.00, 30.73, -21.10, 21.83, 0.58, 3.84, 0.18, 4.01, 
-133.00, 28.92, -36.62, 29.73, 0.52, 3.44, 0.17, 4.03, 
-81.00, 28.26, -43.58, 37.54, 0.41, 3.39, 0.16, 4.04, 
108.00, 27.03, -39.18, 37.66, 0.33, 3.34, 0.16, 4.06, 
-68.00, 30.16, -23.33, 48.82, 0.32, 3.30, 0.21, 4.05, 
139.00, 28.09, -5.18, 48.75, 0.25, 3.34, 0.22, 4.06, 
88.00, 33.17, 6.58, 10.01, 1.08, 3.33, 0.33, 4.04, 
-67.00, 33.50, 4.00, 3.73, 1.15, 3.31, 0.34, 4.06, 
8.00, 33.14, -10.69, -1.53, 1.14, 3.08, 0.30, 4.07, 
128.00, 33.06, -28.07, -4.00, 1.08, 2.83, 0.25, 4.07, 
-64.00, 33.47, -40.69, -10.61, 0.98, 2.73, 0.07, 4.05, 
252.00, 27.14, -43.08, 31.26, 0.73, 2.62, 0.42, 4.06, 
39.00, 33.15, -34.12, 6.07, 0.93, 3.46, 0.43, 3.99, 
2.00, 29.99, -18.04, 40.83, 0.74, 3.46, 0.58, 4.07, 
-144.00, 32.54, -2.95, 37.69, 0.75, 3.54, 0.61, 4.07, 
-56.00, 31.51, 6.26, 40.73, 0.68, 3.54, 0.62, 4.04, 
126.00, 33.70, 3.32, 12.43, 0.91, 3.42, 0.58, 4.07, 
-192.00, 32.35, -11.57, -3.95, 1.02, 3.49, 0.55, 4.05, 
248.00, 28.78, -29.95, -19.07, 1.01, 3.27, 0.46, 4.02, 
-121.00, 35.89, -39.97, -22.84, 0.82, 3.86, 0.49, 3.99, 
-117.00, 25.31, -42.50, 36.29, 0.38, 4.19, 0.84, 4.04, 
102.00, 26.10, -36.12, 49.65, 0.32, 4.17, 0.85, 4.05, 
-222.00, 31.94, -21.67, 35.38, 0.44, 4.20, 0.92, 4.05, 
-168.00, 25.67, -5.77, 66.68, 0.29, 4.21, 0.94, 4.00, 
-66.00, 29.31, 6.18, 46.22, 0.35, 4.16, 0.93, 4.03, 
-43.00, 32.13, 5.91, 14.76, 0.71, 4.17, 0.94, 4.06, 
153.00, 30.66, -5.66, 1.82, 0.72, 4.19, 0.90, 4.07, 
-126.00, 32.94, -22.32, -22.31, 0.56, 4.68, 0.87, 4.04, 
157.00, 29.13, -36.57, 15.88, 0.18, 4.64, 0.99, 4.04, 
59.00, 31.66, -42.93, -2.78, 0.31, 5.22, 1.04, 4.04, 
-75.00, 30.07, -41.36, 19.73, 0.16, 5.08, 1.19, 4.06, 
-107.00, 26.44, -31.56, 50.98, 0.03, 4.90, 1.24, 4.06, 
53.00, 26.16, -15.90, 55.86, -0.03, 4.89, 1.25, 4.05, 
71.00, 33.55, 0.07, 31.92, 0.20, 4.88, 1.28, 4.07, 
-111.00, 35.40, 6.74, 20.03, 0.27, 4.88, 1.30, 4.06, 
235.00, 33.31, 3.12, 0.39, 0.27, 4.82, 1.29, 4.05, 
145.00, 36.92, -8.24, -31.43, 0.06, 4.83, 1.29, 4.00, 
237.00, 37.77, -24.40, -28.21, -0.02, 4.49, 1.29, 4.04, 
10.00, 39.37, -37.50, -15.32, -0.21, 4.25, 1.33, 4.00, 
-138.00, 30.85, -43.01, 26.31, -0.47, 4.02, 1.57, 4.07, 
-173.00, 26.01, -41.22, 48.72, -0.58, 3.81, 1.58, 4.04, 
70.00, 26.33, -31.84, 32.05, -0.54, 3.80, 1.60, 4.03, 
-28.00, 30.97, -18.20, 39.32, -0.53, 3.80, 1.66, 4.06, 
-100.00, 30.55, -2.85, 47.04, -0.60, 3.82, 1.67, 4.07, 
