---START---
-255.00, 1.44, 13.52, -1.42, 
-254.00, 1.49, 13.50, -1.44, 
-253.00, 1.41, 13.45, -1.50, 
-252.00, 1.43, 13.41, -1.49, 
-251.00, 1.49, 13.33, -1.45, 
-250.00, 1.54, 13.41, -1.39, 
-249.00, 1.50, 13.32, -1.41, 
-248.00, 1.52, 13.35, -1.44, 
-247.00, 1.52, 13.28, -1.39, 
-246.00, 1.43, 13.12, -1.46, 
-245.00, 1.47, 13.31, -1.46, 
-244.00, 1.43, 13.13, -1.49, 
-243.00, 1.46, 13.02, -1.48, 
-242.00, 1.52, 13.10, -1.48, 
-241.00, 1.49, 12.96, -1.49, 
-240.00, 1.52, 13.06, -1.51, 
-239.00, 1.50, 13.02, -1.53, 
-238.00, 1.50, 12.85, -1.46, 
-237.00, 1.50, 13.16, -1.51, 
-236.00, 1.52, 12.87, -1.44, 
-235.00, 1.49, 12.73, -1.53, 
-234.00, 1.51, 12.88, -1.46, 
-233.00, 1.57, 12.68, -1.48, 
-232.00, 1.48, 12.77, -1.53, 
-231.00, 1.50, 12.86, -1.48, 
-230.00, 1.50, 12.53, -1.51, 
-229.00, 1.50, 12.99, -1.44, 
-228.00, 1.48, 12.63, -1.51, 
-227.00, 1.47, 12.44, -1.56, 
-226.00, 1.47, 12.72, -1.52, 
-225.00, 1.51, 12.43, -1.56, 
-224.00, 1.51, 12.37, -1.56, 
-223.00, 1.52, 12.47, -1.58, 
-222.00, 1.44, 12.29, -1.59, 
-221.00, 1.48, 12.65, -1.51, 
-220.00, 1.50, 12.46, -1.56, 
-219.00, 1.43, 12.21, -1.56, 
-218.00, 1.51, 12.59, -1.50, 
-217.00, 1.47, 12.14, -1.45, 
-216.00, 1.47, 12.52, -1.58, 
-215.00, 1.47, 12.22, -1.49, 
-214.00, 1.50, 11.98, -1.45, 
-213.00, 1.48, 12.30, -1.52, 
-212.00, 1.49, 11.99, -1.48, 
-211.00, 1.52, 11.84, -1.47, 
-210.00, 1.52, 12.46, -1.48, 
-209.00, 1.55, 11.78, -1.49, 
-208.00, 1.48, 12.33, -1.51, 
-207.00, 1.47, 12.03, -1.51, 
-206.00, 1.51, 11.72, -1.54, 
-205.00, 1.48, 12.30, -1.50, 
-204.00, 1.52, 11.76, -1.56, 
-203.00, 1.47, 11.49, -1.58, 
-202.00, 1.51, 11.88, -1.53, 
-201.00, 1.50, 11.56, -1.58, 
-200.00, 1.48, 11.89, -1.58, 
-199.00, 1.54, 11.54, -1.62, 
-198.00, 1.53, 11.37, -1.64, 
-197.00, 1.48, 12.22, -1.57, 
-196.00, 1.57, 11.42, -1.58, 
-195.00, 1.52, 11.75, -1.56, 
-194.00, 1.52, 11.85, -1.53, 
-193.00, 1.56, 11.18, -1.51, 
-192.00, 1.52, 12.06, -1.58, 
-191.00, 1.54, 11.38, -1.52, 
-190.00, 1.53, 11.45, -1.65, 
-189.00, 1.52, 11.68, -1.61, 
-188.00, 1.51, 11.14, -1.52, 
-187.00, 1.54, 11.19, -1.72, 
-186.00, 1.57, 11.30, -1.62, 
-185.00, 1.55, 10.87, -1.60, 
-184.00, 1.51, 11.66, -1.65, 
-183.00, 1.55, 11.37, -1.63, 
-182.00, 1.55, 10.98, -1.62, 
-181.00, 1.52, 11.65, -1.56, 
-180.00, 1.56, 10.92, -1.63, 
-179.00, 1.53, 11.55, -1.66, 
-178.00, 1.52, 11.17, -1.58, 
-177.00, 1.55, 10.67, -1.64, 
-176.00, 1.55, 12.05, -1.57, 
-175.00, 1.55, 10.69, -1.53, 
-174.00, 1.53, 10.66, -1.58, 
-173.00, 1.57, 11.58, -1.65, 
-172.00, 1.52, 10.42, -1.64, 
-171.00, 1.51, 11.23, -1.59, 
-170.00, 1.59, 10.90, -1.61, 
-169.00, 1.52, 10.54, -1.67, 
-168.00, 1.54, 11.36, -1.62, 
-167.00, 1.58, 10.49, -1.59, 
-166.00, 1.56, 10.29, -1.68, 
-165.00, 1.60, 10.82, -1.60, 
-164.00, 1.57, 10.18, -1.60, 
-163.00, 1.58, 10.84, -1.65, 
-162.00, 1.58, 10.37, -1.65, 
-161.00, 1.52, 10.20, -1.64, 
-160.00, 1.52, 11.24, -1.65, 
-159.00, 1.58, 10.06, -1.62, 
-158.00, 1.51, 10.70, -1.71, 
-157.00, 1.57, 10.79, -1.70, 
-156.00, 1.54, 10.00, -1.71, 
-155.00, 1.59, 10.99, -1.74, 
-154.00, 1.56, 10.22, -1.67, 
-153.00, 1.55, 10.54, -1.70, 
-152.00, 1.56, 10.64, -1.69, 
-151.00, 1.59, 9.82, -1.67, 
-150.00, 1.62, 10.83, -1.66, 
-149.00, 1.63, 10.04, -1.69, 
-148.00, 1.56, 9.70, -1.72, 
-147.00, 1.57, 10.42, -1.74, 
-146.00, 1.58, 9.55, -1.69, 
-145.00, 1.56, 10.25, -1.72, 
-144.00, 1.59, 9.75, -1.58, 
-143.00, 1.60, 9.63, -1.75, 
-142.00, 1.57, 10.57, -1.75, 
-141.00, 1.58, 9.35, -1.77, 
-140.00, 1.59, 10.23, -1.72, 
-139.00, 1.58, 10.06, -1.67, 
-138.00, 1.61, 9.70, -1.72, 
-137.00, 1.62, 10.46, -1.72, 
-136.00, 1.59, 9.40, -1.63, 
-135.00, 1.57, 10.22, -1.71, 
-134.00, 1.56, 9.85, -1.68, 
-133.00, 1.60, 9.06, -1.68, 
-132.00, 1.59, 10.22, -1.68, 
-131.00, 1.58, 9.18, -1.71, 
-130.00, 1.56, 10.11, -1.78, 
-129.00, 1.58, 9.44, -1.70, 
-128.00, 1.57, 8.94, -1.75, 
-127.00, 1.58, 9.95, -1.79, 
-126.00, 1.62, 8.92, -1.72, 
-125.00, 1.56, 9.50, -1.83, 
-124.00, 1.59, 9.17, -1.70, 
-123.00, 1.56, 8.97, -1.77, 
-122.00, 1.61, 9.64, -1.67, 
-121.00, 1.56, 8.70, -1.64, 
-120.00, 1.61, 9.56, -1.70, 
-119.00, 1.58, 8.82, -1.72, 
-118.00, 1.56, 9.10, -1.65, 
-117.00, 1.61, 9.78, -1.76, 
-116.00, 1.56, 8.58, -1.73, 
-115.00, 1.52, 9.50, -1.83, 
-114.00, 1.57, 9.18, -1.76, 
-113.00, 1.56, 9.10, -1.78, 
-112.00, 1.61, 9.61, -1.74, 
-111.00, 1.57, 8.60, -1.76, 
-110.00, 1.58, 9.49, -1.82, 
-109.00, 1.65, 8.85, -1.70, 
-108.00, 1.61, 9.14, -1.83, 
-107.00, 1.64, 9.32, -1.79, 
-106.00, 1.62, 9.01, -1.82, 
-105.00, 1.62, 9.42, -1.69, 
-104.00, 1.60, 8.46, -1.73, 
-103.00, 1.62, 9.07, -1.78, 
-102.00, 1.63, 8.88, -1.74, 
