---START---
-255.00, 9.23, 174.84, -28.67, -7.07, 115.05, -9.40, 3.76, 
-254.00, 6.78, 165.29, -23.22, -7.06, 114.81, -9.42, 3.74, 
-253.00, 7.00, 164.11, -23.90, -7.05, 114.57, -9.43, 3.70, 
-252.00, 7.27, 164.21, -24.29, -7.05, 114.33, -9.45, 3.74, 
-251.00, 7.00, 163.36, -25.49, -7.04, 114.08, -9.46, 3.70, 
-250.00, 5.81, 164.04, -27.47, -7.03, 113.84, -9.48, 3.77, 
-249.00, 4.99, 163.27, -27.90, -7.02, 113.60, -9.49, 3.77, 
-248.00, 5.45, 163.32, -27.55, -7.02, 113.36, -9.51, 3.77, 
-247.00, 6.12, 162.32, -28.25, -7.01, 113.11, -9.53, 3.76, 
-246.00, 7.39, 161.25, -29.15, -7.00, 112.87, -9.54, 3.76, 
-245.00, 7.57, 160.87, -28.83, -6.99, 112.63, -9.56, 3.76, 
-244.00, 7.48, 161.34, -28.81, -6.99, 112.38, -9.57, 3.76, 
-243.00, 7.91, 161.16, -29.16, -6.98, 112.14, -9.59, 3.82, 
-242.00, 7.68, 161.17, -29.06, -6.97, 111.90, -9.61, 3.83, 
-241.00, 8.14, 160.00, -29.36, -6.96, 111.65, -9.62, 3.77, 
-240.00, 8.14, 159.83, -29.26, -6.96, 111.41, -9.64, 3.76, 
-239.00, 7.91, 160.29, -28.80, -6.95, 111.17, -9.65, 3.80, 
-238.00, 7.98, 159.72, -29.66, -6.94, 110.92, -9.67, 3.80, 
-237.00, 7.99, 160.01, -29.52, -6.93, 110.68, -9.69, 3.83, 
-236.00, 7.68, 159.51, -29.27, -6.93, 110.43, -9.70, 3.84, 
-235.00, 7.55, 159.60, -29.51, -6.92, 110.19, -9.72, 3.85, 
-234.00, 7.91, 157.74, -29.77, -6.91, 109.94, -9.73, 3.87, 
-233.00, 8.04, 156.76, -29.46, -6.90, 109.70, -9.75, 3.75, 
-232.00, 7.88, 158.20, -29.47, -6.90, 109.45, -9.77, 3.84, 
-231.00, 7.84, 157.43, -29.21, -6.89, 109.21, -9.78, 3.79, 
-230.00, 7.56, 156.36, -29.63, -6.88, 108.96, -9.80, 3.78, 
-229.00, 7.67, 156.88, -29.70, -6.87, 108.72, -9.82, 3.77, 
-228.00, 7.73, 157.79, -29.69, -6.87, 108.47, -9.83, 3.86, 
-227.00, 7.57, 157.47, -29.51, -6.86, 108.22, -9.85, 3.87, 
-226.00, 7.48, 157.00, -29.09, -6.85, 107.98, -9.86, 3.86, 
-225.00, 7.41, 157.21, -29.40, -6.84, 107.73, -9.88, 3.90, 
-224.00, 7.62, 157.73, -29.27, -6.84, 107.49, -9.90, 3.90, 
-223.00, 7.48, 156.51, -29.09, -6.83, 107.24, -9.91, 3.87, 
-222.00, 7.62, 156.22, -29.24, -6.82, 106.99, -9.93, 3.90, 
-221.00, 7.88, 156.58, -29.79, -6.81, 106.75, -9.95, 3.90, 
-220.00, 7.92, 155.99, -29.52, -6.81, 106.50, -9.96, 3.91, 
-219.00, 7.43, 156.57, -29.65, -6.80, 106.25, -9.98, 3.91, 
-218.00, 7.45, 155.59, -30.01, -6.79, 106.00, -9.99, 3.90, 
-217.00, 7.56, 155.91, -30.13, -6.78, 105.76, -10.01, 3.90, 
-216.00, 7.55, 155.44, -29.63, -6.77, 105.51, -10.03, 3.89, 
-215.00, 7.79, 154.90, -30.03, -6.77, 105.26, -10.04, 3.89, 
-214.00, 7.91, 155.38, -29.65, -6.76, 105.01, -10.06, 3.87, 
-213.00, 7.63, 155.12, -29.34, -6.75, 104.77, -10.08, 3.86, 
-212.00, 7.71, 154.50, -30.01, -6.74, 104.52, -10.09, 3.89, 
-211.00, 7.85, 154.50, -29.09, -6.74, 104.27, -10.11, 3.88, 
-210.00, 8.06, 153.70, -29.31, -6.73, 104.02, -10.13, 3.89, 
-209.00, 8.18, 154.33, -30.02, -6.72, 103.77, -10.14, 3.90, 
-208.00, 7.87, 153.31, -29.73, -6.71, 103.53, -10.16, 3.91, 
-207.00, 8.08, 153.48, -29.84, -6.71, 103.28, -10.17, 3.92, 
-206.00, 8.11, 153.23, -30.02, -6.70, 103.03, -10.19, 3.92, 
-205.00, 8.15, 152.43, -29.82, -6.69, 102.78, -10.21, 3.92, 
-204.00, 8.30, 152.68, -30.46, -6.68, 102.53, -10.22, 3.89, 
-203.00, 8.32, 151.51, -29.65, -6.67, 102.28, -10.24, 3.91, 
-202.00, 8.48, 152.02, -29.86, -6.67, 102.03, -10.26, 3.91, 
-201.00, 8.25, 151.68, -29.61, -6.66, 101.78, -10.27, 3.91, 
-200.00, 8.12, 150.44, -29.62, -6.65, 101.53, -10.29, 3.91, 
-199.00, 8.26, 151.04, -29.77, -6.64, 101.28, -10.31, 3.92, 
-198.00, 8.12, 150.14, -29.83, -6.63, 101.03, -10.32, 3.92, 
-197.00, 8.09, 150.96, -29.86, -6.63, 100.78, -10.34, 3.89, 
-196.00, 8.30, 149.69, -29.88, -6.62, 100.53, -10.36, 3.88, 
-195.00, 8.35, 150.81, -29.91, -6.61, 100.28, -10.37, 3.90, 
-194.00, 8.47, 150.37, -29.92, -6.60, 100.03, -10.39, 3.92, 
-193.00, 8.11, 149.86, -30.05, -6.60, 99.78, -10.41, 3.93, 
-192.00, 8.04, 151.23, -30.11, -6.59, 99.53, -10.42, 3.94, 
-191.00, 8.28, 149.91, -30.56, -6.58, 99.28, -10.44, 3.95, 
-190.00, 8.05, 150.33, -30.75, -6.57, 99.03, -10.46, 3.93, 
-189.00, 7.97, 149.21, -30.13, -6.56, 98.78, -10.47, 3.94, 
-188.00, 7.96, 149.09, -30.25, -6.56, 98.53, -10.49, 3.94, 
-187.00, 8.07, 149.00, -30.15, -6.55, 98.28, -10.51, 3.94, 
-186.00, 8.30, 147.88, -30.47, -6.54, 98.02, -10.52, 3.94, 
-185.00, 8.33, 148.08, -30.16, -6.53, 97.77, -10.54, 3.92, 
-184.00, 8.19, 146.92, -29.70, -6.52, 97.52, -10.56, 3.93, 
-183.00, 8.22, 148.19, -30.15, -6.52, 97.27, -10.57, 3.94, 
-182.00, 8.24, 147.37, -30.30, -6.51, 97.02, -10.59, 3.93, 
-181.00, 8.06, 148.31, -30.50, -6.50, 96.77, -10.61, 3.93, 
-180.00, 8.26, 146.74, -30.23, -6.49, 96.51, -10.62, 3.94, 
-179.00, 8.21, 147.26, -30.26, -6.48, 96.26, -10.64, 3.94, 
-178.00, 8.13, 146.84, -30.13, -6.48, 96.01, -10.66, 3.94, 
-177.00, 8.15, 146.01, -30.57, -6.47, 95.76, -10.67, 3.95, 
-176.00, 8.41, 147.00, -30.84, -6.46, 95.50, -10.69, 3.95, 
-175.00, 8.24, 145.25, -30.97, -6.45, 95.25, -10.71, 3.95, 
-174.00, 8.10, 146.83, -30.87, -6.44, 95.00, -10.73, 3.95, 
-173.00, 8.20, 144.95, -30.48, -6.44, 94.75, -10.74, 3.95, 
-172.00, 8.09, 145.57, -30.41, -6.43, 94.49, -10.76, 3.96, 
-171.00, 8.42, 145.15, -30.42, -6.42, 94.24, -10.78, 3.96, 
-170.00, 8.04, 144.26, -30.31, -6.41, 93.99, -10.79, 3.96, 
-169.00, 7.93, 145.49, -30.28, -6.40, 93.73, -10.81, 3.96, 
-168.00, 8.33, 143.95, -30.52, -6.39, 93.48, -10.83, 3.96, 
-167.00, 8.10, 144.74, -29.98, -6.39, 93.23, -10.84, 3.95, 
-166.00, 8.14, 143.85, -30.29, -6.38, 92.97, -10.86, 3.95, 
-165.00, 7.88, 143.40, -30.70, -6.37, 92.72, -10.88, 3.95, 
-164.00, 8.09, 143.10, -30.87, -6.36, 92.47, -10.90, 3.96, 
-163.00, 7.98, 142.38, -30.89, -6.35, 92.21, -10.91, 3.96, 
-162.00, 8.27, 143.29, -30.62, -6.35, 91.96, -10.93, 3.96, 
-161.00, 8.25, 141.34, -30.28, -6.34, 91.70, -10.95, 3.96, 
-160.00, 8.37, 143.03, -30.37, -6.33, 91.45, -10.96, 3.95, 
-159.00, 8.36, 140.96, -30.63, -6.32, 91.19, -10.98, 3.95, 
-158.00, 8.27, 141.18, -31.23, -6.31, 90.94, -11.00, 3.95, 
-157.00, 8.12, 141.56, -30.73, -6.30, 90.69, -11.01, 3.96, 
-156.00, 8.06, 140.82, -31.01, -6.30, 90.43, -11.03, 3.95, 
-155.00, 8.03, 141.43, -30.96, -6.29, 90.18, -11.05, 3.95, 
-154.00, 8.01, 139.58, -30.73, -6.28, 89.92, -11.07, 3.95, 
-153.00, 7.91, 140.96, -30.53, -6.27, 89.67, -11.08, 3.93, 
-152.00, 8.11, 140.14, -31.05, -6.26, 89.41, -11.10, 3.94, 
-151.00, 8.38, 140.02, -31.13, -6.26, 89.16, -11.12, 3.95, 
-150.00, 8.40, 140.06, -31.15, -6.25, 88.90, -11.13, 3.95, 
-149.00, 8.38, 138.65, -31.26, -6.24, 88.64, -11.15, 3.95, 
-148.00, 8.26, 140.15, -31.36, -6.23, 88.39, -11.17, 3.96, 
-147.00, 8.33, 138.08, -31.12, -6.22, 88.13, -11.19, 3.96, 
-146.00, 8.10, 139.89, -31.41, -6.21, 87.88, -11.20, 3.95, 
-145.00, 8.34, 138.13, -31.18, -6.21, 87.62, -11.22, 3.96, 
-144.00, 8.39, 137.03, -30.70, -6.20, 87.37, -11.24, 3.96, 
-143.00, 8.18, 138.36, -31.06, -6.19, 87.11, -11.26, 3.96, 
-142.00, 8.22, 137.40, -30.85, -6.18, 86.85, -11.27, 3.96, 
-141.00, 8.36, 138.44, -31.41, -6.17, 86.60, -11.29, 3.96, 
-140.00, 7.95, 137.05, -31.00, -6.16, 86.34, -11.31, 3.96, 
-139.00, 8.21, 137.63, -31.02, -6.16, 86.08, -11.32, 3.96, 
-138.00, 8.36, 137.14, -30.93, -6.15, 85.83, -11.34, 3.95, 
-137.00, 8.40, 136.40, -31.27, -6.14, 85.57, -11.36, 3.95, 
-136.00, 8.42, 137.10, -30.53, -6.13, 85.31, -11.38, 3.95, 
-135.00, 8.21, 135.04, -30.61, -6.12, 85.06, -11.39, 3.95, 
-134.00, 8.33, 136.80, -30.86, -6.11, 84.80, -11.41, 3.95, 
-133.00, 8.38, 135.15, -31.04, -6.11, 84.54, -11.43, 3.95, 
-132.00, 8.22, 135.63, -31.20, -6.10, 84.29, -11.45, 3.94, 
-131.00, 8.34, 135.28, -30.86, -6.09, 84.03, -11.46, 3.92, 
-130.00, 8.50, 133.80, -31.29, -6.08, 83.77, -11.48, 3.92, 
-129.00, 8.33, 135.19, -31.25, -6.07, 83.51, -11.50, 3.95, 
-128.00, 8.24, 133.74, -31.34, -6.06, 83.26, -11.52, 3.95, 
-127.00, 8.59, 134.12, -31.46, -6.06, 83.00, -11.53, 3.92, 
-126.00, 8.40, 132.95, -31.36, -6.05, 82.74, -11.55, 3.92, 
-125.00, 8.35, 132.86, -31.63, -6.04, 82.48, -11.57, 3.92, 
-124.00, 8.35, 133.64, -31.51, -6.03, 82.23, -11.59, 3.96, 
-123.00, 8.38, 132.11, -31.48, -6.02, 81.97, -11.60, 3.97, 
-122.00, 8.39, 134.07, -31.08, -6.01, 81.71, -11.62, 3.96, 
-121.00, 8.57, 131.63, -31.23, -6.01, 81.45, -11.64, 3.95, 
-120.00, 8.63, 132.61, -31.60, -6.00, 81.19, -11.66, 3.96, 
-119.00, 8.84, 131.71, -31.06, -5.99, 80.94, -11.67, 3.93, 
-118.00, 8.95, 131.07, -31.27, -5.98, 80.68, -11.69, 3.94, 
-117.00, 8.67, 132.23, -30.81, -5.97, 80.42, -11.71, 3.95, 
-116.00, 8.88, 131.42, -31.41, -5.96, 80.16, -11.73, 3.95, 
-115.00, 8.67, 131.54, -31.24, -5.95, 79.90, -11.74, 3.95, 
-114.00, 8.48, 130.08, -31.17, -5.95, 79.64, -11.76, 3.95, 
-113.00, 8.48, 131.22, -31.44, -5.94, 79.38, -11.78, 3.95, 
-112.00, 8.97, 131.18, -31.00, -5.93, 79.13, -11.80, 3.97, 
-111.00, 8.75, 130.46, -31.34, -5.92, 78.87, -11.82, 3.96, 
-110.00, 9.01, 130.87, -31.24, -5.91, 78.61, -11.83, 3.98, 
-109.00, 8.87, 129.73, -31.92, -5.90, 78.35, -11.85, 3.98, 
-108.00, 8.78, 130.58, -31.91, -5.90, 78.09, -11.87, 3.97, 
-107.00, 8.78, 128.31, -31.63, -5.89, 77.83, -11.89, 3.98, 
-106.00, 8.86, 129.18, -31.39, -5.88, 77.57, -11.90, 3.98, 
-105.00, 8.75, 128.44, -31.75, -5.87, 77.31, -11.92, 3.98, 
-104.00, 8.67, 127.74, -31.60, -5.86, 77.05, -11.94, 3.99, 
-103.00, 8.93, 129.02, -31.90, -5.85, 76.79, -11.96, 3.99, 
